,Frame,prox,dist,prox_filtered,dist_filtered
470,470,20,9,18.0,7.0
471,471,17,3,18.0,7.0
472,472,18,7,18.0,7.0
473,473,18,7,18.0,7.0
474,474,15,7,18.0,8.0
475,475,17,0,18.0,8.0
476,476,19,8,18.0,8.0
477,477,18,1,18.0,8.0
478,478,20,3,19.0,8.0
479,479,18,10,19.0,8.0
480,480,19,8,19.0,8.0
481,481,19,13,19.0,7.0
482,482,19,12,19.0,7.0
483,483,20,10,19.0,7.0
484,484,21,12,19.0,8.0
485,485,20,12,19.0,8.0
486,486,19,10,19.0,8.0
487,487,20,8,19.0,8.0
488,488,19,10,19.0,9.0
489,489,19,10,19.0,9.0
490,490,20,7,19.0,9.0
491,491,20,5,19.0,10.0
492,492,19,0,19.0,10.0
493,493,18,2,19.0,10.0
494,494,19,11,19.0,10.0
495,495,20,5,19.0,10.0
496,496,18,16,19.0,9.0
497,497,19,16,19.0,9.0
498,498,17,14,19.0,9.0
499,499,18,9,19.0,9.0
500,500,19,9,19.0,10.0
501,501,18,13,19.0,10.0
502,502,20,9,19.0,10.0
503,503,20,15,19.0,10.0
504,504,20,8,19.0,10.0
505,505,20,7,19.0,11.0
506,506,18,11,19.0,11.0
507,507,20,10,19.0,11.0
508,508,19,8,19.0,11.0
509,509,18,7,19.0,11.0
510,510,11,9,19.0,10.0
511,511,18,15,19.0,10.0
512,512,19,12,19.0,10.0
513,513,20,18,19.0,10.0
514,514,20,12,19.0,10.0
515,515,19,14,19.0,10.0
516,516,18,1,19.0,10.0
517,517,18,16,19.0,10.0
518,518,18,14,19.0,10.0
519,519,19,18,19.0,10.0
520,520,19,2,18.0,10.0
521,521,19,1,18.0,10.0
522,522,20,4,18.0,10.0
523,523,20,0,19.0,10.0
524,524,20,11,19.0,10.0
525,525,20,7,19.0,10.0
526,526,18,11,19.0,10.0
527,527,20,12,19.0,9.0
528,528,20,11,19.0,9.0
529,529,20,12,19.0,9.0
530,530,20,9,19.0,9.0
531,531,20,12,19.0,9.0
532,532,4,15,19.0,8.0
533,533,20,7,19.0,9.0
534,534,20,6,19.0,9.0
535,535,20,2,19.0,10.0
536,536,18,16,19.0,10.0
537,537,20,13,19.0,10.0
538,538,19,17,19.0,10.0
539,539,19,3,19.0,10.0
540,540,19,2,19.0,11.0
541,541,18,14,18.0,11.0
542,542,20,4,18.0,11.0
543,543,20,9,18.0,11.0
544,544,20,8,17.0,11.0
545,545,20,12,18.0,11.0
546,546,19,15,17.0,11.0
547,547,20,10,17.0,11.0
548,548,19,8,17.0,12.0
549,549,19,9,16.0,12.0
550,550,18,18,16.0,12.0
551,551,17,16,16.0,11.0
552,552,18,17,16.0,12.0
553,553,10,18,16.0,12.0
554,554,17,17,16.0,12.0
555,555,13,10,16.0,12.0
556,556,10,12,15.0,13.0
557,557,12,12,15.0,13.0
558,558,9,10,15.0,13.0
559,559,12,10,15.0,13.0
560,560,12,11,15.0,13.0
561,561,10,14,15.0,13.0
562,562,12,12,15.0,14.0
563,563,19,11,15.0,13.0
564,564,18,12,15.0,13.0
565,565,19,11,15.0,12.0
566,566,15,10,15.0,12.0
567,567,12,16,14.0,11.0
568,568,17,18,15.0,11.0
569,569,18,16,15.0,10.0
570,570,18,12,15.0,10.0
571,571,18,15,15.0,10.0
572,572,17,14,15.0,10.0
573,573,17,12,15.0,10.0
574,574,17,15,15.0,10.0
575,575,14,15,15.0,10.0
576,576,12,0,15.0,10.0
577,577,15,3,15.0,10.0
578,578,13,0,14.0,10.0
579,579,13,0,14.0,10.0
580,580,16,2,14.0,10.0
581,581,18,7,14.0,9.0
582,582,17,12,13.0,9.0
583,583,10,5,13.0,9.0
584,584,18,12,13.0,9.0
585,585,10,8,13.0,9.0
586,586,1,8,13.0,9.0
587,587,17,12,12.0,9.0
588,588,17,11,12.0,9.0
589,589,13,11,13.0,9.0
590,590,2,9,13.0,10.0
591,591,8,13,13.0,10.0
592,592,18,8,12.0,11.0
593,593,10,11,12.0,11.0
594,594,2,5,12.0,11.0
595,595,5,15,12.0,11.0
596,596,17,16,12.0,11.0
597,597,17,17,12.0,12.0
598,598,17,11,12.0,11.0
599,599,10,14,13.0,11.0
600,600,16,15,12.0,11.0
601,601,17,5,12.0,11.0
602,602,17,16,12.0,11.0
603,603,15,15,13.0,11.0
604,604,0,10,13.0,10.0
605,605,17,16,13.0,11.0
606,606,17,12,13.0,10.0
607,607,18,10,14.0,10.0
608,608,0,7,14.0,10.0
609,609,17,15,14.0,9.0
610,610,17,4,14.0,8.0
611,611,13,6,14.0,8.0
612,612,10,1,14.0,8.0
613,613,10,8,14.0,8.0
614,614,18,10,14.0,7.0
615,615,17,9,13.0,7.0
616,616,17,6,13.0,7.0
617,617,2,10,13.0,7.0
618,618,18,8,13.0,7.0
619,619,17,0,12.0,7.0
620,620,18,0,12.0,7.0
